species_id,official_name,compact_name,kingdom,type
1219581,Actinomyces sp. S4-C9,Actinomyces sp. S4C9,,periphery
1219585,Arcanobacterium sp. S3PF19,Arcanobacterium sp. S3PF19,,periphery
1219626,Peptostreptococcus sp. MV1,Peptostreptococcus sp. MV1,,periphery
1220534,Methanobacterium sp. Maddingley MBC34,Methanobacterium sp. Maddingley,,periphery
1220535,alpha proteobacterium IMCC14465,alpha proteobacterium IMCC14465,,core
1220551,Staphylococcus chromogenes MU 970,Staphylococcus chromogenes,,periphery
1220582,Rhizobium rubi NBRC 13261,Rhizobium rubi,,periphery
1220583,Gordonia aichiensis NBRC 108223,Gordonia aichiensis,,periphery
1220589,Lysinibacillus odysseyi 34hs-1 ,Lysinibacillus odysseyi,,periphery
1221522,Pseudomonas fluorescens NCIMB 11764,Pseudomonas fluorescens NCIMB11764,,periphery
1221537,Lactobacillus florum 2F,Lactobacillus florum,,periphery
1223410,Altibacter lentus,Altibacter lentus,,core
1223521,Comamonas granuli NBRC 101663,Comamonas granuli,,periphery
1223523,Streptomyces mobaraensis NBRC13819,Streptomyces mobaraensis,,periphery
1223542,Gordonia malaquae NBRC 108250,Gordonia malaquae,,periphery
1223543,Gordonia paraffinivorans NBRC 108238,Gordonia paraffinivorans,,periphery
1223544,Gordonia sihwensis NBRC 108236,Gordonia sihwensis,,periphery
1223545,Gordonia soli NBRC 108243,Gordonia soli,,periphery
1224136,Enterobacteriaceae bacterium LSJC7,Enterobacteriaceae bacterium LSJC7,,periphery
1224163,Corynebacterium maris DSM45190,Corynebacterium maris,,periphery
1224164,Corynebacterium vitaeruminis DSM20294,Corynebacterium vitaeruminis,,periphery
1224318,Mangrovibacter sp. MFB070,Mangrovibacter sp. MFB070,,core
1224746,Gluconobacter oxydans H24,Gluconobacter oxydans H24,,periphery
1225184,Pantoea sp. A4,Pantoea sp. A4,,periphery
1225785,Dickeya sp. DW 0440,Dickeya sp. DW 0440,,periphery
1226322,Oscillibacter sp. KLE 1728,Oscillibacter sp. KLE1728,,periphery
1226325,Clostridium sp. KLE 1755,Clostridium sp. KLE1755,,periphery
1226994,Pseudomonas nitroreducens TX1,Pseudomonas nitroreducens TX1,,periphery
1227261,Actinobaculum sp. oral taxon 183 str. F0552,Actinobaculum sp. F0552,,periphery
1227266,Capnocytophaga sp. oral taxon 863 str. F0517,Capnocytophaga sp. F0517,,periphery
1227268,Leptotrichia sp. oral taxon 879 str. F0557,Leptotrichia sp. F0557,,periphery
1227272,Porphyromonas sp. oral taxon 278 str. W7784,Porphyromonas sp. W7784,,periphery
1227276,Prevotella sp. F0091,Prevotella sp. F0091,,periphery
1227349,Paenibacillus sp. FSL H7-689,Paenibacillus sp. FSLH7689,,periphery
1227352,Paenibacillus sp. FSL R7-277,Paenibacillus sp. FSLR7277,,periphery
1227360,Viridibacillus arenosi FSL R5-213,Viridibacillus arenosi,,core
1227453,Haloarcula japonica DSM6131,Haloarcula japonica,,periphery
1227454,Halobiforma nitratireducens JCM 10879,Halobiforma nitratireducens,,periphery
1227457,Halococcus thailandensis JCM 13552,Halococcus thailandensis,,periphery
1227484,Halorubrum saccharovorum DSM1137,Halorubrum saccharovorum,,periphery
1227487,Halosarcina pallida JCM 14848,Halosarcina pallida,,periphery
1227488,Haloterrigena salina JCM 13891,Haloterrigena salina,,periphery
1227495,Natrinema pallidum DSM3751,Natrinema pallidum,,periphery
1227497,Natronococcus amylolyticus DSM10524,Natronococcus amylolyticus,,periphery
1227499,Natronolimnobius innermongolicus JCM 12255,Natronolimnobius innermongolicus,,periphery
1227500,Natronorubrum bangense JCM 10635,Natronorubrum bangense,,periphery
1227739,Hymenobacter swuensis DY53,Hymenobacter swuensis,,periphery
1229172,Leptolyngbya sp. KIOST-1,Leptolyngbya sp. KIOST1,,core
1229203,actinobacterium LLX17,actinobacterium LLX17,,core
1229204,alpha proteobacterium L41A,alpha proteobacterium L41A,,periphery
1229205,Burkholderia phenoliruptrix BR3459a,Burkholderia phenoliruptrix,,periphery
1229276,Sphingobacterium sp. ACCC 05744,Sphingobacterium sp. ACCC05744,,periphery
1229485,gamma proteobacterium WG36,Gammaproteobacteria bacterium WG36,,periphery
1229487,Flavobacterium sp. WG21,Flavobacterium sp. WG21,,core
1229512,Blattabacterium sp. (Panesthia angustipennis spadica),Blattabacterium sp. BPAA,,periphery
1229517,Lactococcus garvieae I113,Lactococcus garvieae I113,,periphery
1229520,Alkalibacterium sp. AK22,Alkalibacterium sp. AK22,,core
1229756,Leuconostoc gelidum JB7,Leuconostoc gelidum JB7,,periphery
1229758,Leuconostoc carnosum JB16,Leuconostoc carnosum,,periphery
1229780,Candidatus Microthrix parvicella RN1,Microthrix parvicella,,core
1229781,Brevibacterium casei S18,Brevibacterium casei,,periphery
1229783,Staphylococcus massiliensis S46,Staphylococcus massiliensis,,periphery
1229831,Chlamydia avium 10DC88,Chlamydia avium,,periphery
1229909,Candidatus Nitrosopumilus sp. AR2,Nitrosopumilus sp. AR2,,periphery
1230338,Moraxella macacae 0408225,Moraxella macacae,,periphery
1230341,Salimicrobium sp. MJ3,Salimicrobium sp. MJ3,,core
1230342,Clostridium tetanomorphum DSM665,Clostridium tetanomorphum,,periphery
1230343,Legionella anisa str. Linanisette,Legionella anisa,,periphery
1230457,Haloterrigena limicola JCM 13563,Haloterrigena limicola,,periphery
1230460,Natronorubrum sulfidifaciens JCM 14089,Natronorubrum sulfidifaciens,,periphery
1230476,Bradyrhizobium sp. DFCI-1,Bradyrhizobium sp. DFCI1,,periphery
1231057,Paenisporosarcina sp. TG-14,Paenisporosarcina sp. TG14,,periphery
1231185,Nitratireductor aquibiodomus NL21,Nitratireductor aquibiodomus,,periphery
1231190,Nitratireductor indicus C115,Nitratireductor indicus,,periphery
1231241,Thermotoga sp. Mc24,Thermotoga sp. Mc24,,periphery
1231336,Lactobacillus shenzhenensis LY-73,Lactobacillus shenzhenensis,,periphery
1231377,Lactococcus garvieae DCC43,Lactococcus garvieae DCC43,,periphery
1231391,Pusillimonas noertemannii BS8,Pusillimonas noertemannii,,periphery
1231392,Oceaniovalibus guishaninsula JLT2003,Oceaniovalibus guishaninsula,,core
1231626,Cardinium endosymbiont cEper1 of Encarsia pergandiella,Cardinium endosymbiont cEper1,,periphery
1232410,Desulfuromonas sp. TF,Desulfuromonas sp. TF,,core
1232427,Corynebacterium sp. GD7,Corynebacterium sp. GD7,,periphery
1232428,Megasphaera sp. NP3,Megasphaera sp. NP3,,periphery
1232429,Nesterenkonia sp. NP1,Nesterenkonia sp. NP1,,periphery
1232430,Nosocomiicoccus sp. NP2,Nosocomiicoccus sp. NP2,,core
1232436,Coriobacteriaceae bacterium GD5,Coriobacteriaceae bacterium GD5,,periphery
1232437,Desulfobacula sp. TS,Desulfobacula sp. TS,,core
1232443,Clostridiales bacterium VE202-13,Clostridiales bacterium VE20213,,core
1232446,Clostridiales bacterium VE202-18,Clostridiales bacterium VE20218,,periphery
1232447,Clostridiales bacterium VE202-09,Clostridiales bacterium VE20209,,periphery
1232449,Clostridiales bacterium VE202-08,Clostridiales bacterium VE20208,,periphery
1232452,Clostridiales bacterium VE202-14,Clostridiales bacterium VE20214,,core
1232453,Clostridiales bacterium VE202-21,Clostridiales bacterium VE20221,,periphery
1232666,Staphylococcus sciuri subsp. sciuri Z8,Staphylococcus sciuri,,periphery
1232683,Marinobacterium sp. AK27,Marinobacterium sp. AK27,,core
1233950,Chryseobacterium sp. JM1,Chryseobacterium sp. JM1,,periphery
1233951,Epilithonimonas sp. FH1,Epilithonimonas sp. FH1,,periphery
1234364,Dyella ginsengisoli LA-4,Dyella ginsengisoli,,periphery
1234409,Catellicoccus marimammalium M35/04/3,Catellicoccus marimammalium,,core
1234593,Staphylococcus sp. E463,Staphylococcus sp. E463,,periphery
1234595,alpha proteobacterium JLT2015,alpha proteobacterium JLT2015,,periphery
1234664,Geobacillus caldoxylosilyticus CIC9,Geobacillus caldoxylosilyticus,,periphery
1234679,Carnobacterium maltaromaticum LMA28,Carnobacterium maltaromaticum,,periphery
1235279,Bhargavaea cecembensis DSE10,Bhargavaea cecembensis,,core
1235457,Ralstonia sp. AU12-08,Ralstonia sp. AU1208,,periphery
1235755,Salinicoccus carnicancri Crm,Salinicoccus carnicancri,,core
1235788,Bacteroides massiliensis dnLKV3,Bacteroides massiliensis dnLKV3,,core
1235790,Eubacterium sp. 14-2,Eubacterium sp. 142,,core
1235792,Lachnospiraceae bacterium M18-1,Lachnospiraceae bacterium M181,,core
1235793,Lachnospiraceae bacterium COE1,Lachnospiraceae bacterium COE1,,periphery
1235794,Enterorhabdus caecimuris B7,Enterorhabdus caecimuris,,periphery
1235796,Firmicutes bacterium M10-2,Firmicutes bacterium M102,,core
1235797,Oscillibacter sp. 1-3,Oscillibacter sp. 13,,periphery
1235798,Dorea sp. 5-2,Dorea sp. 52,,periphery
1235799,Lachnospiraceae bacterium 3-2,Lachnospiraceae bacterium 32,,periphery
1235800,Lachnospiraceae bacterium 10-1,Lachnospiraceae bacterium 101,,core
1235801,Lactobacillus murinus ASF361,Lactobacillus murinus,,periphery
1235802,Eubacterium plexicaudatum ASF492,Eubacterium plexicaudatum,,core
1235803,Parabacteroides sp. ASF519,Parabacteroides sp. ASF519,,periphery
1235811,Prevotella disiens JCM6334,Prevotella disiens JCM6334,,periphery
1235813,Bacteroides pyogenes JCM 10003,Bacteroides pyogenes JCM10003,,periphery
1235815,Prevotella enoeca JCM 12259,Prevotella enoeca,,periphery
1235835,Anaerotruncus sp. G3(2012),Anaerotruncus sp. G3,,periphery
1235990,Halyomorpha halys symbiont,Halyomorpha halys,,periphery
1236494,Prevotella pleuritidis JCM 14110,Prevotella pleuritidis,,periphery
1236497,Prevotella oulorum JCM 14966,Prevotella oulorum JCM14966,,periphery
1236501,Acetobacter okinawensis JCM 25146,Acetobacter okinawensis,,periphery
1236504,Prevotella histicola JCM15637,Prevotella histicola,,periphery
1236508,Prevotella aurantiaca JCM 15754,Prevotella aurantiaca,,periphery
1236514,Bacteroides stercorirosoris JCM 17103,Bacteroides stercorirosoris,,periphery
1236517,Prevotella fusca JCM 17724,Prevotella fusca,,periphery
1236518,Prevotella scopos JCM 17725,Prevotella scopos,,periphery
1236541,Shewanella haliotis JCM 14758,Shewanella haliotis,,periphery
1236542,Shewanella marina JCM 15074,Shewanella marina,,periphery
1236689,Candidatus Methanomethylophilus alvus Mx1201,Methanomethylophilus alvus,,core
1236902,Nocardiopsis baichengensis YIM 90130,Nocardiopsis baichengensis,,periphery
1236908,Wolbachia endosymbiont of Drosophila simulans wNo,Wolbachia sp. Dsi,,periphery
1236959,Methylobacillus glycogenes JCM 2850,Methylobacillus glycogenes,,periphery
1236973,Bacillus akibai JCM 9157,Bacillus akibai,,periphery
1236976,Paenibacillus pini JCM 16418,Paenibacillus pini,,periphery
1237149,Fulvivirga imtechensis AK7,Fulvivirga imtechensis,,periphery
1237500,Nocardiopsis ganjiahuensis DSM45031,Nocardiopsis ganjiahuensis,,periphery
1238182,Caenispirillum salinarum AK4,Caenispirillum salinarum,,core
1238184,Oceanobacillus kimchii X50,Oceanobacillus kimchii,,periphery
1238186,Leucobacter salsicius M1-8,Leucobacter salsicius,,periphery
1238190,Halomonas jeotgali Hwa,Halomonas jeotgali,,periphery
1238237,Chlamydia psittaci 10_1398_11,Chlamydia psittaci 10139811,,periphery
1238425,Haloquadratum walsbyi J07HQW2,Haloquadratum walsbyi J07HQW2,,periphery
1238450,Vibrio nigripulchritudo SOn1,Vibrio nigripulchritudo,,periphery
1239415,Dokdonia sp. PRO95,Dokdonia sp. PRO95,,periphery
1239962,Mariniradius saccharolyticus AK6,Mariniradius saccharolyticus,,periphery
1240349,Rhodococcus ruber Chol-4,Rhodococcus ruber,,periphery
1240350,Pseudomonas putida MTCC 5279,Pseudomonas putida MTCC5279,,periphery
1242864,Cystobacter fuscus DSM2262,Cystobacter fuscus,,periphery
1242969,Campylobacter concisus ATCC51562,Campylobacter concisus ATCC51562,,periphery
1243664,Bacillus sp. G2(2012b),Bacillus sp. G2,,periphery
1244083,Campylobacter showae CSUNSWCD,Campylobacter showae CSUNSWCD,,periphery
1244528,Campylobacter fetus subsp. testudinum 03-427,Campylobacter fetus testudinum,,periphery
1244531,Campylobacter sp. 1485E,Campylobacter sp. 1485E,,periphery
1244869,Magnetospirillum sp. SO-1,Magnetospirillum sp. SO1,,core
1245469,Bradyrhizobium oligotrophicum S58,Bradyrhizobium oligotrophicum,,periphery
1245471,Pseudomonas resinovorans NBRC 106553,Pseudomonas resinovorans NBRC106553,,periphery
1245475,Nocardiopsis prasina DSM43845,Nocardiopsis prasina,,periphery
1246445,Nocardiopsis kunsanensis DSM44524,Nocardiopsis kunsanensis,,periphery
1246448,Nocardiopsis valliformis DSM45023,Nocardiopsis valliformis,,periphery
1246459,Rhizobium sp. 2MFCol3.1,Rhizobium sp. 2MFCol31,,periphery
1246474,Nocardiopsis xinjiangensis YIM 90004,Nocardiopsis xinjiangensis,,periphery
1246484,Halobacillus sp. BAB-2008,Halobacillus sp. BAB2008,,core
1246626,Bacillus lehensis G1,Bacillus lehensis,,periphery
1246955,Mycoplasma cynos C142,Mycoplasma cynos,,periphery
1246995,Actinoplanes friuliensis DSM7358,Actinoplanes friuliensis,,periphery
1247024,Arsenophonus endosymbiont str. Hangzhou of Nilaparvata lugens,Arsenophonus endosymbiont,,core
1247649,Bordetella holmesii ATCC51541,Bordetella holmesii,,periphery
1247726,Advenella mimigardefordensis DPN7,Advenella mimigardefordensis,,periphery
1247963,Parvularcula oceani,Parvularcula oceani,,periphery
1248232,Photobacterium leiognathi lrivu.4.1,Photobacterium leiognathi lrivu41,,periphery
1248760,Blastomonas sp. AAP53,Blastomonas sp. AAP53,,periphery
1248916,Sandarakinorhabdus sp. AAP62,Sandarakinorhabdus sp. AAP62,,periphery
1248917,Porphyrobacter sp. AAP82,Porphyrobacter sp. AAP82,,periphery
1249480,Candidatus Sulfuricurvum sp. RIFRC-1,Sulfuricurvum sp. RIFRC1,,periphery
1249627,Thiorhodococcus sp. AK35,Thiorhodococcus sp. AK35,,core
1249634,Serratia marcescens FGI94,Serratia marcescens FGI94,,periphery
1249975,Gillisia sp. Hel_I_29,Gillisia sp. HelI29,,core
1249997,Maribacter sp. Hel_I_7,Maribacter sp. HelI7,,periphery
1250005,Polaribacter sp. Hel1_85,Polaribacter sp. Hel185,,periphery
1250006,Polaribacter sp. Hel_I_88,Polaribacter sp. HelI88,,periphery
1250232,Muricauda sp. MAR_2010_75,Muricauda sp. MAR201075,,periphery
1250278,Salegentibacter sp. Hel_I_6,Salegentibacter sp. HelI6,,core
1254432,Sorangium cellulosum So0157-2,Sorangium cellulosum So01572,,periphery
1255043,Thioalkalivibrio nitratireducens DSM14787,Thioalkalivibrio nitratireducens,,periphery
1256908,Eubacterium ramulus ATCC29099,Eubacterium ramulus,,core
1259795,Coprothermobacter platensis DSM11748,Coprothermobacter platensis,,periphery
1260251,Spiribacter salinus M19-40,Spiribacter salinus,,core
1260356,Enterococcus faecalis 13-SD-W-01,Enterococcus faecalis 13SDW01,,periphery
1261131,Candidatus Liberibacter americanus str. Sao Paulo,Liberibacter americanus,,periphery
1261545,Halarchaeum acidiphilum MH1-52-1,Halarchaeum acidiphilum,,periphery
1262449,Clostridium pasteurianum DSM525,Clostridium pasteurianum DSM525,,periphery
1262914,Phascolarctobacterium sp. CAG:207,Phascolarctobacterium sp. CAG207,,periphery
1262915,Phascolarctobacterium sp. CAG:266,Phascolarctobacterium sp. CAG266,,periphery
1263831,Bibersteinia trehalosi USDA-ARS-USMARC-189,Bibersteinia trehalosi,,periphery
1265310,Mycobacterium asiaticum DSM44297,Mycobacterium asiaticum,,periphery
1265313,Haliea rubra DSM19751,Haliea rubra,,periphery
1265490,Pseudomonas sp. URMO17WK12:I8,Pseudomonas sp. URMO17WK12I8,,periphery
1265502,Caldimonas manganoxidans ATCC BAA-369,Caldimonas manganoxidans,,core
1265503,Colwellia piezophila ATCC BAA-637,Colwellia piezophila,,periphery
1265505,Desulfospira joergensenii DSM10085,Desulfospira joergensenii,,core
1265507,Succinimonas amylolytica DSM2873,Succinimonas amylolytica,,periphery
1265756,Candidatus Pelagibacter ubique HTCC9022,Pelagibacter ubique HTCC9022,,periphery
1265845,Listeria weihenstephanensis FSL R9-0317,Listeria weihenstephanensis,,periphery
1266845,Carnobacterium sp. WN1359,Carnobacterium sp. WN1359,,core
1266908,Thioalkalivibrio sp. ALE6,Thioalkalivibrio sp. ALE6,,periphery
1266909,Thioalkalivibrio sp. ALE19,Thioalkalivibrio sp. ALE19,,periphery
1266914,Thioalkalivibrio sp. AKL19,Thioalkalivibrio sp. AKL19,,periphery
1266925,Nitrosospira briensis C-128,Nitrosospira briensis,,periphery
1266998,Paracoccus zeaxanthinifaciens ATCC21588,Paracoccus zeaxanthinifaciens,,periphery
1267003,Lactobacillus parabrevis ATCC53295,Lactobacillus parabrevis,,periphery
1267005,Hyphomicrobium zavarzinii ATCC27496,Hyphomicrobium zavarzinii,,periphery
1267211,Sediminibacterium sp. C3,Sediminibacterium sp. C3,,periphery
1267533,Acidobacteriaceae bacterium KBS 83,Acidobacteriaceae bacterium KBS83,,periphery
1267534,Acidobacteriaceae bacterium KBS 89,Acidobacteriaceae bacterium KBS89,,periphery
1267535,Acidobacteriaceae bacterium KBS 96,Acidobacteriaceae bacterium KBS96,,periphery
1267580,Anoxybacillus flavithermus TNO-09.006,Anoxybacillus flavithermus TNO09006,,core
1267600,Pantoea sp. IMH,Pantoea sp. IMH,,periphery
1268068,Pseudomonas sp. G5(2012),Pseudomonas sp. G5,,periphery
1268072,Paenibacillus sabinae T27,Paenibacillus sabinae,,periphery
1268237,Aeromonas diversa 2478-85,Aeromonas diversa,,periphery
1268239,Pseudoalteromonas luteoviolacea B,Pseudoalteromonas luteoviolacea,,core
1268240,Bacteroides cellulosilyticus WH2,Bacteroides cellulosilyticus,,periphery
1268303,Rhodococcus sp. AW25M09,Rhodococcus sp. AW25M09,,periphery
1268622,Acidovorax sp. MR-S7,Acidovorax sp. MRS7,,periphery
1268635,Legionella oakridgensis ATCC33761,Legionella oakridgensis,,periphery
1269813,Thioalkalivibrio sp. ALR17-21,Thioalkalivibrio sp. ALR1721,,periphery
1270193,Flavobacterium sp. KJJ,Flavobacterium sp. KJJ,,core
1270196,Pedobacter sp. R20-19,Pedobacter sp. R2019,,periphery
1273103,Megasphaera sp. NM10,Megasphaera sp. NM10,,core
1273125,Rhodococcus rhodnii LMG 5362,Rhodococcus rhodnii,,periphery
1273538,Planomicrobium glaciei CHR43,Planomicrobium glaciei,,core
1274374,Paenibacillus sp. GD11,Paenibacillus sp. GD11,,periphery
1274402,Candidatus Hepatobacter penaei,Hepatobacter penaei,,periphery
1274524,Bacillus sonorensis L12,Bacillus sonorensis,,periphery
1276220,Spiroplasma taiwanense CT-1,Spiroplasma taiwanense,,periphery
1276221,Spiroplasma diminutum CUAS-1,Spiroplasma diminutum,,core
1276227,Spiroplasma chrysopicola DF-1,Spiroplasma chrysopicola,,periphery
1276229,Spiroplasma syrphidicola EA-1,Spiroplasma syrphidicola,,periphery
1276246,Spiroplasma culicicola AES-1,Spiroplasma culicicola,,core
1276257,Spiroplasma sabaudiense Ar-1343,Spiroplasma sabaudiense,,periphery
1276258,Spiroplasma apis B31,Spiroplasma apis,,periphery
1276756,Acidovorax sp. JHL-9,Acidovorax sp. JHL9,,periphery
1276920,Arthrobacter gangotriensis Lz1y,Arthrobacter gangotriensis,,periphery
1278073,Myxococcus stipitatus DSM14675,Myxococcus stipitatus,,periphery
1278078,Rhodococcus triatomae BKS 15-14,Rhodococcus triatomae,,periphery
1278304,Acholeplasma granularum ATCC19168,Acholeplasma granularum,,periphery
1278306,Fusobacterium russii ATCC25533,Fusobacterium russii,,core
1278307,Psychromonas ossibalaenae ATCC BAA-1528,Psychromonas ossibalaenae,,periphery
1278308,Zimmermannella faecalis ATCC13722,Zimmermannella faecalis,,periphery
1278309,Amphritea japonica ATCC BAA-1530,Amphritea japonica,,core
1278311,Acholeplasma axanthum ATCC25176,Acholeplasma axanthum,,periphery
1278971,Avibacterium paragallinarum 221,Avibacterium paragallinarum 221,,periphery
1279009,Cesiribacter andamanensis AMV16,Cesiribacter andamanensis,,periphery
1279015,Oceanimonas smirnovii ATCC BAA-899,Oceanimonas smirnovii,,periphery
1279017,Microbulbifer variabilis ATCC700307,Microbulbifer variabilis,,periphery
1279019,Thioalkalivibrio thiocyanoxidans ARh2,Thioalkalivibrio thiocyanoxidans ARh2,,periphery
1279038,Novispirillum itersonii subsp. itersonii ATCC12639,Novispirillum itersonii,,core
1280001,Vibrio jasicida MWB 21,Vibrio jasicida,,periphery
1280380,Synechococcus sp. KORDI-100,Synechococcus sp. KORDI100,,periphery
1280390,Paenibacillaceae bacterium G5,Paenibacillaceae bacterium G5,,core
1280663,Butyrivibrio sp. AE2015,Butyrivibrio sp. AE2015,,core
1280664,Butyrivibrio sp. VCD2006,Butyrivibrio sp. VCD2006,,periphery
1280666,Butyrivibrio sp. AE3009,Butyrivibrio sp. AE3009,,core
1280668,Butyrivibrio sp. XPD2006,Butyrivibrio sp. XPD2006,,periphery
1280671,Butyrivibrio sp. FC2001,Butyrivibrio sp. FC2001,,periphery
1280673,Butyrivibrio sp. AE3006,Butyrivibrio sp. AE3006,,periphery
1280674,Prevotella sp. AGR2160,Prevotella sp. AGR2160,,periphery
1280676,Butyrivibrio sp. WCD3002,Butyrivibrio sp. WCD3002,,periphery
1280679,Butyrivibrio sp. VCB2006,Butyrivibrio sp. VCB2006,,periphery
1280680,Butyrivibrio sp. LC3010,Butyrivibrio sp. LC3010,,periphery
1280681,Butyrivibrio sp. WCD2001,Butyrivibrio sp. WCD2001,,periphery
1280682,Butyrivibrio sp. XBB1001,Butyrivibrio sp. XBB1001,,core
1280685,Butyrivibrio sp. NC3005,Butyrivibrio sp. NC3005,,periphery
1280686,Butyrivibrio sp. MC2013,Butyrivibrio sp. MC2013,,periphery
1280688,Pseudobutyrivibrio ruminis CF1b,Pseudobutyrivibrio ruminis CF1b,,periphery
1280689,Clostridium paraputrificum AGR2156,Clostridium paraputrificum,,periphery
1280692,Clostridium cadaveris AGR2141,Clostridium cadaveris,,periphery
1280694,Pseudobutyrivibrio ruminis AD2017,Pseudobutyrivibrio ruminis AD2017,,core
1280696,Butyrivibrio fibrisolvens ND3005,Butyrivibrio fibrisolvens ND3005,,periphery
1280698,Dorea longicatena AGR2136,Dorea longicatena AGR2136,,periphery
1280706,Selenomonas ruminantium subsp. ruminantium ATCC12561,Selenomonas ruminantium ATCC12561,,periphery
1280941,Hyphomonas sp. T16B2,Hyphomonas sp. T16B2,,periphery
1280944,Hyphomonas sp. CY54-11-8,Hyphomonas sp. CY54118,,periphery
1280946,Hyphomonas sp. 25B14_1,Hyphomonas sp. 25B141,,periphery
1280947,Hyphomonas sp. BH-BN04-4,Hyphomonas sp. BHBN044,,periphery
1280948,Hyphomonas sp. 22II1-22F38,Hyphomonas sp. 22II122F38,,periphery
1280949,Hyphomonas adhaerens MHS-3,Hyphomonas adhaerens,,periphery
1280950,Hyphomonas johnsonii MHS-2,Hyphomonas johnsonii,,periphery
1280952,Hyphomonas jannaschiana VP2,Hyphomonas jannaschiana,,periphery
1280953,Hyphomonas oceanitis SCH89,Hyphomonas oceanitis,,periphery
1280954,Hyphomonas polymorpha PS728,Hyphomonas polymorpha,,periphery
1281779,Agrobacterium tumefaciens str. Cherry 2E-2-2,Agrobacterium tumefaciens Cherry,,periphery
1282356,Pseudomonas poae RE*1-1-14,Pseudomonas poae,,periphery
1282360,Asticcacaulis sp. AC460,Asticcacaulis sp. AC460,,periphery
1282361,Asticcacaulis sp. AC402,Asticcacaulis sp. AC402,,periphery
1282362,Asticcacaulis sp. AC466,Asticcacaulis sp. AC466,,core
1282664,Streptococcus tigurinus AZ_3a,Streptococcus tigurinus AZ3a,,periphery
1282665,Streptococcus tigurinus 1366,Streptococcus tigurinus 1366,,periphery
1282876,alpha proteobacterium Mf 1.05b.01,alpha proteobacterium Mf 105b01,,periphery
1282887,Lachnospira multipara ATCC19207,Lachnospira multipara ATCC19207,,periphery
1283283,Frankia sp. Iso899,Frankia sp. Iso899,,periphery
1283284,Tolumonas sp. BRL6-1,Tolumonas sp. BRL61,,periphery
1283287,Nocardioides sp. Iso805N,Nocardioides sp. Iso805N,,periphery
1283299,Conexibacter woesei Iso977N,Conexibacter woesei Iso977N,,periphery
1283300,Methylohalobius crimeensis 10Ki,Methylohalobius crimeensis,,core
1284352,Paenibacillus sp. A9,Paenibacillus sp. A9,,periphery
1284679,Actinomyces urogenitalis S6-C4,Actinomyces urogenitalis S6C4,,core
1284680,Actinomyces sp. S6-Spd3,Actinomyces sp. S6Spd3,,periphery
1284686,Anaerococcus lactolyticus S7-1-13,Anaerococcus lactolyticus S7113,,periphery
1284708,Clostridiales bacterium S7-1-4,Clostridiales bacterium S714,,core
1284775,Prevotella sp. S7-1-8,Prevotella sp. S718,,periphery
1285583,Corynebacterium casei LMG S-19264,Corynebacterium casei,,periphery
1285586,Lysinibacillus sphaericus OT4b.31,Lysinibacillus sphaericus OT4b31,,periphery
1286093,Pandoraea sp. SD6-2,Pandoraea sp. SD62,,periphery
1286106,Methylophaga lonarensis MPL,Methylophaga lonarensis,,periphery
1286170,Raoultella ornithinolytica B6,Raoultella ornithinolytica,,core
1286171,Eubacterium acidaminophilum DSM3953,Eubacterium acidaminophilum,,core
1286631,Sphaerotilus natans subsp. natans DSM6575,Sphaerotilus natans,,core
1286632,Zhouia amylolytica AD3,Zhouia amylolytica,,core
1287116,Mesorhizobium sp. L2C084A000,Mesorhizobium sp. L2C084A000,,periphery
1287276,Mesorhizobium sp. LNJC398B00,Mesorhizobium sp. LNJC398B00,,periphery
1287475,Corynebacterium freneyi DNF00450,Corynebacterium freneyi,,periphery
1287476,Prevotella bivia DNF00188,Prevotella bivia DNF00188,,core
1287488,Prevotella sp. S7 MS 2,Prevotella sp. S7 MS 2,,core
1288079,Streptomyces sp. CNT318,Streptomyces sp. CNT318,,periphery
1288083,Streptomyces sp. TAA040,Streptomyces sp. TAA040,,periphery
1288298,Roseovarius mucosus DSM17069,Roseovarius mucosus,,periphery
1288484,Deinococcus wulumuqiensis R12,Deinococcus wulumuqiensis,,periphery
1288494,Nitrosospira sp. APG3,Nitrosospira sp. APG3,,periphery
1288826,Marinobacter santoriniensis NKSG1,Marinobacter santoriniensis,,periphery
1288963,Cyclobacteriaceae bacterium AK24,Cyclobacteriaceae bacterium AK24,,periphery
1289135,Brachyspira hampsonii 30446,Brachyspira hampsonii,,periphery
1289387,Streptomyces sp. TAA204,Streptomyces sp. TAA204,,periphery
1291050,[Clostridium] josui JCM 17888,Clostridium josui,,periphery
1291743,Lactobacillus oryzae JCM 18671,Lactobacillus oryzae,,periphery
1292020,Dietzia sp. UCD-THP,Dietzia sp. UCDTHP,,periphery
1292033,Mycoplasma putrefaciens Mput9231,Mycoplasma putrefaciens Mput9231,,periphery
1292034,Caulobacter crescentus OR37,Caulobacter crescentus OR37,,periphery
1292035,[Clostridium] sordellii VPI 9048,Clostridium sordellii,,periphery
1292373,Propionibacterium granulosum TM11,Propionibacterium granulosum,,periphery
1293047,Halopiger sp. IIH2,Halopiger sp. IIH2,,periphery
1293048,Halopiger sp. IIH3,Halopiger sp. IIH3,,periphery
1293054,Halanaerobium saccharolyticum subsp. saccharolyticum DSM6643,Halanaerobium saccharolyticum,,periphery
1293597,Lactobacillus equicursoris DSM19284,Lactobacillus equicursoris,,periphery
1294142,Clostridium intestinale URNW,Clostridium intestinale,,periphery
1294143,Pseudomonas denitrificans ATCC13867,Pseudomonas denitrificans,,periphery
